metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_failed,1701611344,0.000000,,,,true,,PUT,http://localhost:5000/users,HTTP/1.1,default,,200,,,http://localhost:5000/users,,
checks,1701611344,1.000000,status was 200,,,,,,,,default,,,,,,,
vus,1701611345,10.000000,,,,,,,,,,,,,,,,
vus_max,1701611345,10.000000,,,,,,,,,,,,,,,,
data_sent,1701611345,273.000000,,,,,,,,,default,,,,,,,
data_received,1701611345,415.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701611345,1004.231800,,,,,,,,,default,,,,,,,
iterations,1701611345,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701611345,273.000000,,,,,,,,,default,,,,,,,
data_received,1701611345,415.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701611345,1004.434600,,,,,,,,,default,,,,,,,
iterations,1701611345,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701611345,273.000000,,,,,,,,,default,,,,,,,
data_received,1701611345,415.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701611345,1004.434600,,,,,,,,,default,,,,,,,
iterations,1701611345,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701611345,273.000000,,,,,,,,,default,,,,,,,
data_received,1701611345,415.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701611345,1004.434600,,,,,,,,,default,,,,,,,
iterations,1701611345,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701611345,273.000000,,,,,,,,,default,,,,,,,
data_received,1701611345,415.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701611345,1004.257600,,,,,,,,,default,,,,,,,
iterations,1701611345,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701611345,273.000000,,,,,,,,,default,,,,,,,
data_received,1701611345,415.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701611345,1006.433700,,,,,,,,,default,,,,,,,
iterations,1701611345,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701611345,273.000000,,,,,,,,,default,,,,,,,
data_received,1701611345,415.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701611345,1006.433700,,,,,,,,,default,,,,,,,
iterations,1701611345,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701611345,273.000000,,,,,,,,,default,,,,,,,
data_received,1701611345,415.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701611345,1006.433700,,,,,,,,,default,,,,,,,
iterations,1701611345,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701611345,273.000000,,,,,,,,,default,,,,,,,
data_received,1701611345,415.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701611345,1006.437900,,,,,,,,,default,,,,,,,
iterations,1701611345,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701611345,273.000000,,,,,,,,,default,,,,,,,
data_received,1701611345,415.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701611345,1006.437900,,,,,,,,,default,,,,,,,
iterations,1701611345,1.000000,,,,,,,,,default,,,,,,,
